product_url,product_name,brand,sku,image_url,star_rating,number_of_reviews,MRP,sale_price,discount_percentage,colour,description,details_and_care,style_1,category,material
https://www.debenhams.com/product/oasis-velvet-bow-ditsy-printed-midi-dress_baa03670?colour=black,Velvet Bow Ditsy Printed Midi Dress,Oasis,SKU: BAA03670-105-14,https://media.boohoo.com/i/boohoo/baa03670_black_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,69,14,80,Black,"This garment is part of our Conscious Clothing rangeIt is made with responsibly sourced viscose, helping to protect our world's forests.Find out more about our material goalsConscious Clothing Guidelines
Style: Midi Dress
Sleeve Length: Long Sleeve
Length: Midi",100% viscose. Machine Wash. Dress Length 125cm. Model Wears a size 10.,Midi Dress,Dresses,Viscose
https://www.debenhams.com/product/simply-silver-sterling-silver-925-open-heart-stud-earrings_p-ccdbccdd-207f-41d2-ae58-2c96f1905b3b?colour=Silver,Sterling Silver 925 Open Heart Stud Earrings,Simply Silver,SKU: M5051024748640,https://media.boohoo.com/i/boohoo/m5051024748640_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,18,14.4,20,Silver,"Our iconic Simply Silver collection boasts fine, contemporary and meaningful 925 Sterling Silver jewellery. These beautifully designed open heart stud earrings are sterling silver 925, with a post bullet back fastening. The perfect way to finish any outfit, whatever the occasion.
Style: Earrings",Fastening: Post and Bullet Back,Earrings,Accessories,Not Available
https://www.debenhams.com/product/simply-silver-sterling-silver-925-with-cubic-zirconia-7mm-large-heart-stud-earrings_p-9a903125-320c-4d7c-9583-45bbaabf3b05?colour=Silver,Sterling Silver 925 With Cubic Zirconia 7Mm Large Heart Stud Earrings,Simply Silver,SKU: M5051024447932,https://media.boohoo.com/i/boohoo/m5051024447932_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,18,14.4,20,Silver,"Our iconic Simply Silver collection boasts fine, contemporary and meaningful 925 Sterling Silver jewellery. These beautifully designed 7mm heart cut stud earrings are cubic zirconia and feature a post and bullet back fastening. The perfect way to finish any outfit, whatever the occasion.
Style: Earrings",Fastening: Post and Bullet Back,Earrings,Accessories,Not Available
https://www.debenhams.com/product/simply-silver-sterling-silver-925-with-cubic-zirconia-8mm-solitaire-stud-earrings_p-423973b0-b05a-47a7-b524-9cc569b86e42?colour=Silver,Sterling Silver 925 With Cubic Zirconia 8mm Solitaire Stud Earrings,Simply Silver,SKU: M5051024625361,https://media.boohoo.com/i/boohoo/m5051024625361_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,18,14.4,20,Silver,"Our iconic Simply Silver collection boasts fine, contemporary and meaningful 925 Sterling Silver jewellery. These beautifully designed 8mm solitaire stud earrings are cubic zirconia and feature a post and bullet back fastening. The perfect way to finish any outfit, whatever the occasion.
Style: Earrings",Fastening: Post and Bullet Back,Earrings,Accessories,Not Available
https://www.debenhams.com/product/paradox-london-satin-shadow-clutch-handbag_p-89b54a9e-08d8-4640-938c-415897e2c3ec?colour=Navy,Satin 'Shadow' Clutch Handbag,Paradox London,SKU: M5055960507200,https://media.boohoo.com/i/boohoo/m5055960507200_navy_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,29,14.5,50,Navy,"Paradox London satin 'Shadow' plain clutch handbag. Perfect handabg to be teamed with Paradox London footwear styles.
Style: Clutch
Fabric: N/A",Upper: Satin. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Clutch,Bags & Footwear ,Satin
https://www.debenhams.com/product/jon-richard-gold-plated-clear-crystal-navette-hair-comb_p-1c00806e-0790-4062-820e-610c204face1?colour=Gold,Gold Plated Clear Crystal Navette Hair Comb,Jon Richard,SKU: M5051024713778,https://media.boohoo.com/i/boohoo/m5051024713778_gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,30,15,50,Gold,"The Jon Richard Gold Plated Clear Crystal Navette Hair Comb is the ultimate accessory to achieve a striking statement. This hair accessory is perfect for brides-to-be who want to add an extra touch of glamour to their wedding day. The perfect gift for yourself or a loved one.
Style: Bridal Jewellery",Material: Silver Plated Base Metal | Fastening: Hair Comb | Width Dimension: 140mm | Drop Dimension: 60mm,Bridal Jewellery,Accessories,Silver
https://www.debenhams.com/product/accessorize-rhea-oversized-bow-fascinator-headband_p-d8c300f5-c97e-4afe-bbe7-5dbbf5ac5355?colour=Black,Rhea' Oversized Bow Fascinator Headband,Accessorize,SKU: M5045462173591,https://media.boohoo.com/i/boohoo/m5045462173591_black_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,25,15,Not Available,Black,"'Rhea' - the oversized fascinator from Accessorize that’s certain to make an impression. It’s crafted from sheer crin in a voluminous bow design, with wispy feathers sprouting from the top. It’s set on a slim, comfortable band that’s coated in glossy satin.
Style: Fascinator
Design: Plain
Fabric: N/A","Outer: 95% Polyester, 5% Feather. L: 42 cm. Do not wear in the Rain.",Headband,Accessories,Polyester
https://www.debenhams.com/product/simply-silver-sterling-silver-gold-sparkle-bracelet_p-cb17c61a-f08e-4e02-bc44-60923b867152?colour=Gold,Sterling Silver Gold Sparkle Bracelet,Simply Silver,SKU: M5051024800447,https://media.boohoo.com/i/boohoo/m5051024800447_gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,30,15,50,Gold,"The Simply Silver collection encompasses finer detailed pieces that capture a sentimental meaning. A perfect addition to your jewellery box or as a gift to a loved one.
Style: Bracelet",Lobster Clasp Fastening | 180mm | 1mm,Bracelet,Accessories,Not Available
https://www.debenhams.com/product/simply-silver-sterling-silver-small-paperlink-t-bar-bracelet_p-867fdb56-3f01-4efa-8c65-8abc56ade747?colour=Silver,Sterling Silver Small Paperlink T-Bar Bracelet,Simply Silver,SKU: M5051024800478,https://media.boohoo.com/i/boohoo/m5051024800478_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,30,15,50,Silver,"The Simply Silver collection encompasses finer detailed pieces that capture a sentimental meaning. A perfect addition to your jewellery box or as a gift to a loved one.
Style: Bracelet",T-Bar Fastening | 180mm | 8mm,Bracelet,Accessories,Not Available
https://www.debenhams.com/product/tenki-full-sleeve-plain-roll-neck-knitted-dress_p-48ccfcc2-5f3e-4e04-acaa-2a10534f0c32?colour=Grey,Full Sleeve Plain Roll Neck Knitted Dress,TENKI,SKU: M4751790685095,https://media.boohoo.com/i/boohoo/m4751790685095_grey_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,30,15,50,Grey,"Get ready for cold season with this trendy tunic dress. Match up with leggings and ankle boots for an outgoing look. This soft stretchy tunic dress has roll neck and full sleeves to keep you warm. Length 95 cm. S = UK (8-10), M = UK (10-12), L = UK (12-14), XL = UK (14-16)
Style: Dress
Sleeve Length: Long Sleeve
Length: Midi
Neckline: Funnel Neck
Design: Plain
Fabric: Woven",35% Polyester 65% Cotton. Machine wash 30 degrees.,Dress,Dresses,Cotton
https://www.debenhams.com/product/izabel-london-peacock-print-shift-dress_p-72759db1-ccae-4f84-8689-99ea97daff18?colour=Green,Peacock Print Shift Dress,Izabel London,SKU: M5054604342108,https://media.boohoo.com/i/boohoo/m5054604342108_green_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,2,30,15,Not Available,Green,"Add a new print to your new season collection with this bird print tea dress. It has a square neck,Cap Sleeves and sits on the knee. It features a zip back closure. Wear with strappy heels and a light jacket.
Style: Shift Dress
Sleeve Length: Cap Sleeve",95% polyester 5% elastane. Cold gentle machine wash separately.,Shift Dress,Dresses,Polyester
https://www.debenhams.com/product/oasis-petite-glitter-velvet-wrap-mini-dress_baa04790?colour=teal,Petite Glitter Velvet Wrap Mini Dress,Oasis,SKU: BAA04790-168-30,https://media.boohoo.com/i/boohoo/baa04790_teal_xl?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,49,15,69,Teal,"Style: Mini DressDesign: GlitterFabric: VelvetLength: MiniNeckline: WrapSleeve Length: Short Sleeve
Style: Mini Dress
Sleeve Length: Short Sleeve
Length: Mini","95% Polyester, 5% Elastane. Machine Wash. Model Wears Size S",Dress,Dresses,Polyester
https://www.debenhams.com/product/paradox-london-satin-elyse-low-block-heel-cross-strap-sandals_p-26939b59-4ddf-4394-86a3-c6fe3bcea24d?colour=Ivory,Satin 'Elyse' Low Block Heel Cross Strap Sandals,Paradox London,SKU: M5055960612287,https://media.boohoo.com/i/boohoo/m5055960612287_ivory_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,3,28,15,Not Available,Ivory,"Elyse are beautiful low block heel sandals with hand beaded embroidery. The cross strap will add comfort as well as style to your special day.
Style: Heeled Sandals
Heel Height: Low
Fabric: N/A",Upper: Satin. Lining: Synthetic. Sole: Resin. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Satin
https://www.debenhams.com/product/paradox-london-satin-quill-wide-fit-low-heel-crytal-sandal_p-fc4fb844-602a-48db-8f2d-c3fb81762a91?colour=Ivory,Satin 'Quill' WIDE FIT Low Heel Crytal Sandal,Paradox London,SKU: M5055960622989,https://media.boohoo.com/i/boohoo/m5055960622989_ivory_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,49,15,Not Available,Ivory,"Quill is a wide fit, low block heel sandal with diamante and mesh detail. The stable low heel and padded insole ensure superior comfort for that special occasion.
Style: Sandals
Heel Height: Flat
Fabric: N/A",Upper: Satin. Lining: Synthetic. Sole: Synthetic. Care options: Use specialist cleaner,Sandals,Bags & Footwear ,Satin
https://www.debenhams.com/product/skirt-and-stiletto-blue-one-shoulder-slinky-maxi-dress_p-a17ad2c1-f33a-41a5-a4d1-d145a058b1a3?colour=Blue,Blue One Shoulder Slinky Maxi Dress,Skirt and Stiletto,SKU: M5053572429194,https://media.boohoo.com/i/boohoo/m5053572429194_blue_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,37.99,15.99,Not Available,Blue,"This one shoulder slinky dress falls to a flattering side ruching. Crafted from a stretch fabric, this maxi ball gown dress will keep all eyes on you. A wrap skirt to reveal the leg will redefine your walk. Complete this look with your favourite stilettos and accessories.
Style: Maxi Dress
Sleeve Length: Sleeveless","100% Polyester, hand wash only. Model is 5""6 wearing a UK size 8.",Maxi Dress,Dresses,Polyester
https://www.debenhams.com/product/jon-richard-blue-halo-clip-on-stud-earrings_p-4ebf29bc-1e14-4dcd-9214-52d54e63b93a?colour=Blue,Blue Halo Clip On Stud Earrings,Jon Richard,SKU: M5051024745014,https://media.boohoo.com/i/boohoo/m5051024745014_blue_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,20,16,20,Blue,"Our Jon Richard crystal clip on stud earrings are a must-have in your jewellery box this season. Featuring a silver plated single stone halo design adorned in pave crystal stones, this simple and elegant design will add a touch of sparkle to any outfit. These earrings can be worn separately or layered with other pieces and featured a clip on fastening for un-pierced ears. Theses earrings are the perfect gift for yourself or a loved one.
Style: Earrings",Fastening: clip-on earring fastening | Dimensions: 5mm | Drop Dimensions: 10mm,Earrings,Accessories,Not Available
https://www.debenhams.com/product/jon-richard-jon-richard-radiance-collection-rose-gold-plated-pink-heart-earrings-embellished-with-crystals_p-8ab28e7e-7c33-4b4a-bee1-de5bbd9e33dc?colour=Rose%20Gold,Jon Richard Radiance Collection- Rose Gold Plated Pink Heart Earrings Embellished with Crystals,Jon Richard,SKU: M5051024774441,https://media.boohoo.com/i/boohoo/m5051024774441_rose%20gold_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,20,16,20,Rose Gold,"Our Jon Richard crystal pink heart drop earrings are a must-have in your jewellery box this season. Embellished with crystals, this simple and elegant design will add a touch of sparkle to any outfit. These earrings can be worn separately or layered with other pieces. These earrings are the perfect gift for yourself or a loved one.
Style: Earrings",Fastening: Post and Bullet Back | Dimensions: 10mm | Drop Dimensions: 22mm,Earrings,Accessories,Not Available
https://www.debenhams.com/product/the-colourful-aura-large-ivory-lightweight-white-round-pearl-bridesmaid-statement-choker-necklace_p-19b45fc3-3388-47de-97c7-a4d2f397a438?colour=White,Large Ivory Lightweight White Round Pearl Bridesmaid Statement Choker Necklace,The Colourful Aura,SKU: M5061015342306,https://media.boohoo.com/i/boohoo/m5061015342306_white_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,Not Available,Not Available,20,16,Not Available,White,"The length of this necklace is 17 inches, the pendant width is 2 inches, and the length is 2 inches. If you are a beginner who is trying to add some jewellery to their style you need to add a pearl necklace to your collection. You can pair this necklace with any outfit, be it casual or dressy. dont think anymore and buy this pearl necklace today before it sells out.
Style: Necklace","The most important way to care for your costume jewellery is to keep it away from anything that could cause the plating to react. That means soap, perfume, moisturiser, washing up liquid, anything that may contain chemicals that will tarnish the finish of the item.",Necklace,Accessories,Not Available
https://www.debenhams.com/product/jon-richard-silver-cubic-zirconia-round-stud-earrings_p-8f24a16f-7af4-4314-b28f-040a479d9118?colour=Silver,Silver Cubic Zirconia Round Stud Earrings,Jon Richard,SKU: M5051024466124,https://media.boohoo.com/i/boohoo/m5051024466124_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,5,1,20,16,20,Silver,"Our Jon Richard stud earrings are a must-have in your jewellery box this season. Featuring cubic zirconia crystals in a pave stone setting, this versatile and simple design will add a touch of sparkle to any outfit. These earrings can be worn separately or layered with other pieces. The perfect gift for yourself or a loved one.
Style: Earrings",Fastening: Post and Bullet Back Back Fastening | Dimensions: 11 mm | Drop Dimensions: 11mm,Earrings,Accessories,Not Available
https://www.debenhams.com/product/jon-richard-silver-pearl-and-cubic-zirconia-multipack_p-0b810ee9-3e21-4cda-9446-0804210466d4?colour=Silver,Silver Pearl And Cubic Zirconia Multipack,Jon Richard,SKU: M5051024653807,https://media.boohoo.com/i/boohoo/m5051024653807_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4,1,20,16,20,Silver,"Our Jon Richard stud earrings are a must-have in your jewellery box this season. Featuring three pairs of cubic zirconia crystals in a single stone setting and faux cream pearl, this simple and elegant design will add a touch of sparkle to any outfit. These earrings can be worn separately or layered with other pieces.
Style: Earrings",Fastening: Post and Bullet Back | Dimensions: 7mm | Drop Dimensions: 7mm,Earrings,Accessories,Not Available
https://www.debenhams.com/product/simply-silver-sterling-silver-925-round-brilliant-pendant-necklace_p-d2905df3-dcca-44b0-bdb2-1cfb2460a8ac?colour=Silver,Sterling Silver 925 Round Brilliant Pendant Necklace,Simply Silver,SKU: M5051024624739,https://media.boohoo.com/i/boohoo/m5051024624739_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,4.5,2,20,16,20,Silver,"Our iconic Simply Silver collection boasts fine, contemporary and meaningful 925 Sterling Silver jewellery. This beautifully designed classic solitaire pendant features cubic zirconia and is the perfect way to finish any outfit, whatever the occasion.
Style: Necklace","Fastening: Lobster Clasp Fastening Fastening | Chain Length: 16"" | Extender Length: 2"" | Dimensions: 7mm | Drop Dimensions: 8mm",Necklace,Accessories,Not Available
https://www.debenhams.com/product/simply-silver-sterling-silver-925-with-cubic-zirconia-6mm-small-pave-ball-stud-earrings_p-d0bbd9fb-fc08-4cc8-af7e-41f51d34df77?colour=Silver,Sterling Silver 925 With Cubic Zirconia 6Mm Small Pave Ball Stud Earrings,Simply Silver,SKU: M5051024449943,https://media.boohoo.com/i/boohoo/m5051024449943_silver_xl.jpeg?sm=c&fmt=auto&qlt=75&w=%7B400%2A%24dpr%7D&dpr=1,1,1,20,16,20,Silver,"Our iconic Simply Silver collection boasts fine, contemporary and meaningful 925 Sterling Silver jewellery. These beautifully designed 6mm pave ball stud earrings are cubic zirconia and feature a post and bullet back fastening. The perfect way to finish any outfit, whatever the occasion.
Style: Earrings",Fastening: Post and Bullet Back,Earrings,Accessories,Not Available
